"user_id","last_order_time"
3127,"2022-09-07 19:14:00+03"
3128,"2022-09-07 13:06:00+03"
3129,"2022-09-08 16:34:00+03"
3130,"2022-09-07 20:28:00+03"
3131,"2022-09-04 12:02:00+03"
3132,"2022-08-30 22:30:00+03"
3133,"2022-09-02 15:19:00+03"
3134,"2022-09-02 03:16:00+03"
3135,"2022-09-04 19:20:00+03"
3136,"2022-09-08 04:01:00+03"
3137,"2022-08-27 22:40:00+03"
3138,"2022-08-27 22:40:00+03"
3139,"2022-08-28 20:40:00+03"
3140,"2022-09-03 06:51:00+03"
3141,"2022-08-27 22:44:00+03"
3142,"2022-09-03 21:25:00+03"
3143,"2022-09-04 20:03:00+03"
3144,"2022-09-02 14:13:00+03"
3145,"2022-08-27 22:47:00+03"
3147,"2022-09-02 20:01:00+03"
3148,"2022-08-27 22:54:00+03"
3149,"2022-08-27 22:55:00+03"
3150,"2022-09-02 12:14:00+03"
3151,"2022-09-05 07:15:00+03"
3152,"2022-09-05 22:15:00+03"
3153,"2022-08-31 14:14:00+03"
3154,"2022-09-04 19:38:00+03"
3155,"2022-08-28 22:04:00+03"
3156,"2022-08-27 23:03:00+03"
3157,"2022-09-07 08:42:00+03"
3158,"2022-09-06 17:25:00+03"
3159,"2022-08-27 23:05:00+03"
3160,"2022-09-03 04:02:00+03"
3161,"2022-09-07 19:55:00+03"
3162,"2022-08-30 07:49:00+03"
3163,"2022-09-05 07:29:00+03"
3164,"2022-09-04 10:07:00+03"
3165,"2022-09-06 18:49:00+03"
3166,"2022-08-27 23:11:00+03"
3167,"2022-09-06 02:26:00+03"
3168,"2022-09-04 18:44:00+03"
3169,"2022-09-07 22:38:00+03"
3170,"2022-09-04 14:54:00+03"
3171,"2022-09-08 20:37:00+03"
3172,"2022-09-08 10:42:00+03"
3173,"2022-09-05 12:04:00+03"
3174,"2022-09-07 15:48:00+03"
3175,"2022-09-03 17:40:00+03"
3176,"2022-08-30 20:36:00+03"
3177,"2022-09-07 19:01:00+03"
3178,"2022-09-02 19:59:00+03"
3179,"2022-09-03 07:39:00+03"
3180,"2022-09-06 17:42:00+03"
3181,"2022-09-06 11:13:00+03"
3182,"2022-09-07 18:28:00+03"
3183,"2022-09-06 14:23:00+03"
3184,"2022-09-04 17:19:00+03"
3185,"2022-09-01 15:52:00+03"
3186,"2022-09-02 15:19:00+03"
3187,"2022-09-01 23:54:00+03"
3188,"2022-08-31 11:07:00+03"
3189,"2022-09-02 20:34:00+03"
3190,"2022-09-05 21:58:00+03"
3191,"2022-09-02 20:42:00+03"
3192,"2022-08-27 23:40:00+03"
3193,"2022-09-05 14:36:00+03"
3194,"2022-08-30 05:50:00+03"
3195,"2022-09-08 07:54:00+03"
3196,"2022-09-04 09:23:00+03"
3197,"2022-09-01 11:37:00+03"
3198,"2022-08-27 23:48:00+03"
3199,"2022-09-04 14:20:00+03"
3200,"2022-09-04 22:56:00+03"
3201,"2022-08-27 23:54:00+03"
3202,"2022-08-30 18:33:00+03"
3203,"2022-09-02 08:50:00+03"
3204,"2022-08-27 23:57:00+03"
3205,"2022-09-03 21:14:00+03"
3206,"2022-09-05 17:18:00+03"
3207,"2022-09-01 18:30:00+03"
3208,"2022-08-30 07:53:00+03"
3209,"2022-09-01 13:42:00+03"
3210,"2022-09-04 12:53:00+03"
3211,"2022-09-05 17:41:00+03"
3212,"2022-09-03 22:03:00+03"
3213,"2022-08-30 02:49:00+03"
3214,"2022-08-31 15:24:00+03"
3215,"2022-09-07 07:06:00+03"
3216,"2022-09-07 13:54:00+03"
3217,"2022-09-04 02:25:00+03"
3218,"2022-09-07 14:01:00+03"
3219,"2022-09-08 13:35:00+03"
3220,"2022-08-30 13:24:00+03"
3221,"2022-09-02 12:19:00+03"
3222,"2022-09-02 07:29:00+03"
3223,"2022-08-29 20:54:00+03"
3224,"2022-09-03 16:54:00+03"
3225,"2022-08-28 11:25:00+03"
3226,"2022-09-04 19:17:00+03"
3227,"2022-08-30 02:52:00+03"
3228,"2022-09-06 18:26:00+03"
3229,"2022-09-03 01:52:00+03"
3230,"2022-09-04 04:06:00+03"
3231,"2022-08-29 20:21:00+03"
3232,"2022-09-04 07:37:00+03"
3233,"2022-09-05 11:56:00+03"
3234,"2022-09-07 22:00:00+03"
3235,"2022-09-03 17:51:00+03"
3236,"2022-09-04 11:49:00+03"
3237,"2022-08-29 07:10:00+03"
3238,"2022-08-28 00:22:00+03"
3239,"2022-09-08 11:28:00+03"
3240,"2022-09-08 12:33:00+03"
3241,"2022-08-30 08:50:00+03"
3242,"2022-08-28 11:02:00+03"
3243,"2022-09-04 00:48:00+03"
3244,"2022-09-01 16:48:00+03"
3245,"2022-08-30 10:48:00+03"
3246,"2022-08-28 00:32:00+03"
3247,"2022-09-03 21:09:00+03"
3248,"2022-09-03 17:28:00+03"
3249,"2022-09-02 16:53:00+03"
3250,"2022-09-02 23:08:00+03"
3251,"2022-08-28 00:32:00+03"
3252,"2022-09-06 22:46:00+03"
3253,"2022-08-30 14:47:00+03"
3254,"2022-09-05 08:45:00+03"
3255,"2022-09-02 22:01:00+03"
3256,"2022-09-04 22:01:00+03"
3257,"2022-09-04 20:34:00+03"
3258,"2022-09-01 14:27:00+03"
3259,"2022-09-02 01:54:00+03"
3260,"2022-08-28 00:42:00+03"
3261,"2022-09-08 23:43:00+03"
3262,"2022-08-30 21:09:00+03"
3263,"2022-09-06 20:00:00+03"
3264,"2022-09-03 21:22:00+03"
3265,"2022-08-31 15:36:00+03"
3266,"2022-09-04 09:51:00+03"
3267,"2022-09-02 08:53:00+03"
3268,"2022-09-02 23:22:00+03"
3269,"2022-09-07 20:25:00+03"
3270,"2022-09-04 05:36:00+03"
3271,"2022-09-07 20:37:00+03"
3272,"2022-09-01 11:12:00+03"
3273,"2022-08-28 00:49:00+03"
3274,"2022-08-28 18:42:00+03"
3275,"2022-08-28 22:54:00+03"
3276,"2022-09-02 10:33:00+03"
3277,"2022-08-28 08:56:00+03"
3278,"2022-09-02 15:23:00+03"
3279,"2022-09-02 16:29:00+03"
3280,"2022-08-28 00:59:00+03"
3281,"2022-09-08 07:39:00+03"
3282,"2022-09-07 18:02:00+03"
3283,"2022-09-07 14:17:00+03"
3284,"2022-08-30 17:04:00+03"
3285,"2022-08-28 18:47:00+03"
3286,"2022-09-08 16:12:00+03"
3287,"2022-08-28 01:08:00+03"
3288,"2022-09-03 19:00:00+03"
3289,"2022-09-03 13:58:00+03"
3290,"2022-09-05 18:56:00+03"
3291,"2022-09-02 20:48:00+03"
3292,"2022-09-01 21:26:00+03"
3293,"2022-09-06 22:03:00+03"
3294,"2022-08-28 01:09:00+03"
3295,"2022-09-06 20:33:00+03"
3296,"2022-09-05 00:40:00+03"
3297,"2022-09-01 11:23:00+03"
3298,"2022-09-08 19:58:00+03"
3299,"2022-09-08 17:15:00+03"
3300,"2022-09-05 07:01:00+03"
3301,"2022-09-01 23:33:00+03"
3302,"2022-09-08 12:19:00+03"
3303,"2022-09-07 10:35:00+03"
3304,"2022-09-08 21:25:00+03"
3305,"2022-08-28 01:17:00+03"
3306,"2022-09-04 10:49:00+03"
3307,"2022-09-07 05:05:00+03"
3308,"2022-09-08 22:25:00+03"
3309,"2022-09-04 21:08:00+03"
3310,"2022-09-04 16:23:00+03"
3311,"2022-09-07 19:35:00+03"
3312,"2022-08-30 15:51:00+03"
3313,"2022-08-28 01:23:00+03"
3314,"2022-09-02 17:58:00+03"
3315,"2022-09-07 09:16:00+03"
3316,"2022-09-08 15:42:00+03"
3317,"2022-09-06 14:12:00+03"
3318,"2022-08-31 09:16:00+03"
3319,"2022-09-01 06:51:00+03"
3320,"2022-08-28 01:35:00+03"
3321,"2022-09-08 19:24:00+03"
3322,"2022-09-03 13:28:00+03"
3323,"2022-09-03 12:35:00+03"
3324,"2022-09-01 17:02:00+03"
3325,"2022-09-06 14:37:00+03"
3326,"2022-09-08 19:45:00+03"
3327,"2022-08-28 01:43:00+03"
3328,"2022-09-06 08:15:00+03"
3329,"2022-09-07 08:27:00+03"
3330,"2022-09-02 08:34:00+03"
3331,"2022-09-02 16:16:00+03"
3332,"2022-09-08 18:01:00+03"
3333,"2022-09-04 20:47:00+03"
3334,"2022-09-08 21:05:00+03"
3335,"2022-09-04 13:34:00+03"
3336,"2022-08-28 01:58:00+03"
3337,"2022-08-28 02:00:00+03"
3338,"2022-09-08 16:15:00+03"
3339,"2022-09-01 12:56:00+03"
3340,"2022-09-02 21:15:00+03"
3341,"2022-09-03 20:13:00+03"
3342,"2022-08-31 15:51:00+03"
3343,"2022-08-28 14:22:00+03"
3344,"2022-08-28 23:28:00+03"
3345,"2022-09-08 06:17:00+03"
3346,"2022-09-02 09:23:00+03"
3347,"2022-09-06 15:48:00+03"
3348,"2022-09-03 23:34:00+03"
3349,"2022-08-31 20:28:00+03"
3350,"2022-09-04 22:32:00+03"
3351,"2022-09-01 10:08:00+03"
3352,"2022-09-02 02:22:00+03"
3353,"2022-09-06 22:59:00+03"
3354,"2022-09-05 05:42:00+03"
3355,"2022-08-28 02:29:00+03"
3356,"2022-08-28 02:31:00+03"
3357,"2022-08-28 02:34:00+03"
3358,"2022-09-01 22:46:00+03"
3359,"2022-09-05 17:22:00+03"
3360,"2022-09-04 07:02:00+03"
3361,"2022-09-07 17:22:00+03"
3362,"2022-09-07 10:37:00+03"
3363,"2022-09-03 19:42:00+03"
3364,"2022-08-30 02:24:00+03"
3365,"2022-09-03 17:44:00+03"
3366,"2022-08-28 02:48:00+03"
3367,"2022-09-05 09:54:00+03"
3368,"2022-09-07 21:40:00+03"
3369,"2022-08-28 02:52:00+03"
3370,"2022-08-28 02:52:00+03"
3371,"2022-09-02 08:49:00+03"
3372,"2022-08-30 15:15:00+03"
3373,"2022-09-07 23:19:00+03"
3374,"2022-09-03 20:26:00+03"
3375,"2022-09-08 18:20:00+03"
3376,"2022-08-31 17:32:00+03"
3377,"2022-08-28 03:06:00+03"
3378,"2022-09-04 18:27:00+03"
3379,"2022-08-29 21:33:00+03"
3380,"2022-09-04 18:45:00+03"
3381,"2022-09-05 10:51:00+03"
3382,"2022-09-07 11:31:00+03"
3383,"2022-09-08 18:31:00+03"
3384,"2022-09-08 19:42:00+03"
3385,"2022-09-03 19:42:00+03"
3386,"2022-09-07 17:22:00+03"
3387,"2022-09-08 11:04:00+03"
3388,"2022-09-08 18:38:00+03"
3389,"2022-08-28 03:21:00+03"
3390,"2022-09-03 18:01:00+03"
3391,"2022-09-05 01:17:00+03"
3392,"2022-08-28 03:30:00+03"
3393,"2022-09-01 12:12:00+03"
3394,"2022-09-06 05:33:00+03"
3395,"2022-09-04 23:35:00+03"
3396,"2022-09-04 21:08:00+03"
3397,"2022-09-06 18:05:00+03"
3398,"2022-09-02 12:02:00+03"
3399,"2022-09-03 23:32:00+03"
3400,"2022-09-04 22:55:00+03"
3401,"2022-09-08 14:10:00+03"
3403,"2022-09-08 14:30:00+03"
3404,"2022-09-05 11:22:00+03"
3405,"2022-09-01 21:45:00+03"
3406,"2022-09-06 09:50:00+03"
3407,"2022-09-05 22:40:00+03"
3408,"2022-09-01 01:14:00+03"
3409,"2022-08-28 04:11:00+03"
3410,"2022-08-28 11:40:00+03"
3411,"2022-09-08 17:54:00+03"
3412,"2022-09-08 21:29:00+03"
3413,"2022-09-07 18:52:00+03"
3414,"2022-08-31 01:39:00+03"
3415,"2022-08-28 04:27:00+03"
3416,"2022-09-06 01:17:00+03"
3417,"2022-09-02 19:32:00+03"
3418,"2022-09-07 09:45:00+03"
3419,"2022-09-06 11:59:00+03"
3420,"2022-08-31 09:07:00+03"
3421,"2022-09-02 00:21:00+03"
3422,"2022-09-05 10:52:00+03"
3423,"2022-09-06 18:16:00+03"
3424,"2022-09-06 12:58:00+03"
3425,"2022-09-07 01:21:00+03"
3426,"2022-09-08 14:20:00+03"
3427,"2022-08-28 04:51:00+03"
3428,"2022-09-06 16:44:00+03"
3429,"2022-09-01 21:17:00+03"
3430,"2022-08-29 10:53:00+03"
3431,"2022-08-30 12:26:00+03"
3432,"2022-09-04 08:16:00+03"
3433,"2022-08-28 05:04:00+03"
3434,"2022-09-02 20:48:00+03"
3435,"2022-09-04 14:58:00+03"
3436,"2022-08-28 05:08:00+03"
3437,"2022-09-06 19:15:00+03"
3438,"2022-09-07 10:21:00+03"
3439,"2022-08-29 17:42:00+03"
3440,"2022-09-06 22:51:00+03"
3441,"2022-09-01 05:09:00+03"
3442,"2022-08-28 05:15:00+03"
3443,"2022-09-07 11:32:00+03"
3444,"2022-09-05 19:44:00+03"
3445,"2022-08-29 00:28:00+03"
3446,"2022-09-05 15:09:00+03"
3447,"2022-08-28 05:22:00+03"
3448,"2022-09-08 16:28:00+03"
3449,"2022-09-03 18:28:00+03"
3450,"2022-09-04 22:41:00+03"
3451,"2022-09-04 21:22:00+03"
3452,"2022-08-28 05:32:00+03"
3453,"2022-09-04 09:55:00+03"
3454,"2022-08-28 05:34:00+03"
3455,"2022-09-05 10:19:00+03"
3456,"2022-09-06 14:49:00+03"
3457,"2022-08-29 17:27:00+03"
3458,"2022-09-02 10:04:00+03"
3459,"2022-08-28 12:33:00+03"
3460,"2022-09-08 21:10:00+03"
3461,"2022-08-28 05:44:00+03"
3462,"2022-09-07 16:22:00+03"
3463,"2022-09-06 18:26:00+03"
3464,"2022-08-30 19:56:00+03"
3465,"2022-08-28 05:46:00+03"
3466,"2022-08-28 23:56:00+03"
3467,"2022-08-30 02:10:00+03"
3468,"2022-09-08 14:33:00+03"
3469,"2022-08-30 14:39:00+03"
3470,"2022-09-04 18:56:00+03"
3472,"2022-09-08 21:02:00+03"
3473,"2022-09-07 19:09:00+03"
3474,"2022-09-01 20:22:00+03"
3475,"2022-09-05 16:17:00+03"
3476,"2022-08-31 17:50:00+03"
3477,"2022-09-03 02:05:00+03"
3478,"2022-08-29 14:18:00+03"
3479,"2022-08-30 03:12:00+03"
3480,"2022-09-05 19:27:00+03"
3481,"2022-08-29 16:13:00+03"
3482,"2022-09-04 06:39:00+03"
3483,"2022-08-28 06:08:00+03"
3484,"2022-09-05 18:01:00+03"
3485,"2022-09-03 23:05:00+03"
3486,"2022-08-28 06:13:00+03"
3487,"2022-08-28 06:15:00+03"
3488,"2022-08-28 06:15:00+03"
3489,"2022-09-08 15:24:00+03"
3490,"2022-08-28 06:17:00+03"
3491,"2022-09-07 19:55:00+03"
3492,"2022-09-03 19:09:00+03"
3493,"2022-09-01 19:28:00+03"
3494,"2022-09-07 05:58:00+03"
3495,"2022-09-06 01:04:00+03"
3496,"2022-09-04 21:29:00+03"
3497,"2022-09-07 05:47:00+03"
3498,"2022-09-08 05:40:00+03"
3499,"2022-08-28 11:31:00+03"
3500,"2022-09-03 16:47:00+03"
3501,"2022-09-08 23:09:00+03"
3502,"2022-08-28 23:00:00+03"
3503,"2022-09-01 20:56:00+03"
3504,"2022-09-02 16:31:00+03"
3505,"2022-09-08 17:49:00+03"
3506,"2022-09-04 14:20:00+03"
3507,"2022-09-06 01:16:00+03"
3508,"2022-09-07 16:42:00+03"
3509,"2022-09-03 09:36:00+03"
3510,"2022-08-28 10:35:00+03"
3511,"2022-09-04 15:59:00+03"
3512,"2022-09-08 08:56:00+03"
3513,"2022-09-08 08:15:00+03"
3514,"2022-08-29 12:17:00+03"
3515,"2022-08-30 01:18:00+03"
3516,"2022-09-05 05:45:00+03"
3517,"2022-08-29 00:54:00+03"
3518,"2022-08-28 06:53:00+03"
3519,"2022-08-28 06:55:00+03"
3520,"2022-09-02 21:22:00+03"
3521,"2022-09-05 20:59:00+03"
3522,"2022-08-31 22:52:00+03"
3523,"2022-09-04 22:47:00+03"
3524,"2022-09-04 02:34:00+03"
3525,"2022-09-08 13:42:00+03"
3526,"2022-09-05 11:18:00+03"
3527,"2022-09-05 15:28:00+03"
3528,"2022-09-01 23:15:00+03"
3529,"2022-09-08 07:13:00+03"
3530,"2022-09-04 13:04:00+03"
3531,"2022-09-04 07:05:00+03"
3532,"2022-09-02 22:56:00+03"
3533,"2022-09-03 02:09:00+03"
3534,"2022-09-04 12:53:00+03"
3535,"2022-09-06 17:40:00+03"
3536,"2022-09-03 19:23:00+03"
3537,"2022-09-06 07:23:00+03"
3538,"2022-08-31 12:56:00+03"
3539,"2022-09-07 02:56:00+03"
3540,"2022-09-05 06:07:00+03"
3541,"2022-09-07 12:00:00+03"
3542,"2022-09-03 14:42:00+03"
3543,"2022-09-07 08:06:00+03"
3544,"2022-08-28 07:15:00+03"
3545,"2022-08-29 21:40:00+03"
3546,"2022-09-06 15:34:00+03"
3547,"2022-09-06 10:30:00+03"
3548,"2022-08-28 07:18:00+03"
3549,"2022-09-06 16:59:00+03"
3550,"2022-09-08 23:01:00+03"
3551,"2022-09-08 10:57:00+03"
3552,"2022-09-07 09:53:00+03"
3553,"2022-09-08 05:02:00+03"
3554,"2022-09-02 21:56:00+03"
3555,"2022-08-31 20:56:00+03"
3556,"2022-09-01 17:26:00+03"
3557,"2022-08-28 08:11:00+03"
3558,"2022-09-07 20:03:00+03"
3559,"2022-08-28 07:30:00+03"
3560,"2022-08-30 09:39:00+03"
3561,"2022-09-05 17:57:00+03"
3562,"2022-09-05 07:15:00+03"
3563,"2022-09-05 15:39:00+03"
3564,"2022-08-29 17:41:00+03"
3565,"2022-08-28 15:44:00+03"
3566,"2022-09-02 07:43:00+03"
3567,"2022-08-28 07:44:00+03"
3568,"2022-09-03 23:02:00+03"
3569,"2022-08-28 10:02:00+03"
3570,"2022-08-30 08:34:00+03"
3571,"2022-08-31 20:02:00+03"
3572,"2022-09-07 10:38:00+03"
3573,"2022-09-02 09:07:00+03"
3574,"2022-08-28 07:52:00+03"
3575,"2022-09-04 03:10:00+03"
3576,"2022-08-31 19:13:00+03"
3577,"2022-09-01 21:44:00+03"
3578,"2022-09-03 09:46:00+03"
3579,"2022-09-08 00:01:00+03"
3580,"2022-09-06 09:53:00+03"
3581,"2022-08-29 15:03:00+03"
3582,"2022-09-08 21:12:00+03"
3583,"2022-09-07 13:39:00+03"
3584,"2022-09-05 19:45:00+03"
3585,"2022-09-07 11:20:00+03"
3586,"2022-09-01 06:15:00+03"
3587,"2022-09-06 08:01:00+03"
3588,"2022-09-03 00:49:00+03"
3589,"2022-08-28 17:39:00+03"
3590,"2022-09-08 10:43:00+03"
3591,"2022-09-01 19:33:00+03"
3592,"2022-09-07 18:10:00+03"
3593,"2022-09-02 15:08:00+03"
3595,"2022-09-03 02:42:00+03"
3596,"2022-08-28 08:12:00+03"
3597,"2022-09-01 07:11:00+03"
3598,"2022-09-04 02:54:00+03"
3599,"2022-09-06 21:59:00+03"
3600,"2022-08-28 09:13:00+03"
3601,"2022-09-02 14:34:00+03"
3602,"2022-09-08 18:48:00+03"
3603,"2022-09-04 08:00:00+03"
3604,"2022-09-02 10:23:00+03"
3605,"2022-09-04 23:25:00+03"
3606,"2022-09-03 16:15:00+03"
3607,"2022-09-02 13:55:00+03"
3608,"2022-09-08 22:28:00+03"
3609,"2022-08-30 18:25:00+03"
3610,"2022-09-05 15:39:00+03"
3611,"2022-09-04 05:37:00+03"
3612,"2022-09-08 15:29:00+03"
3613,"2022-09-08 17:17:00+03"
3614,"2022-08-28 15:24:00+03"
3615,"2022-08-31 21:25:00+03"
3616,"2022-09-05 12:24:00+03"
3617,"2022-08-28 08:33:00+03"
3618,"2022-09-07 07:03:00+03"
3619,"2022-08-30 06:04:00+03"
3620,"2022-09-02 09:14:00+03"
3621,"2022-09-02 08:06:00+03"
3622,"2022-09-06 22:43:00+03"
3623,"2022-09-03 11:52:00+03"
3624,"2022-09-07 23:02:00+03"
3625,"2022-09-02 20:05:00+03"
3626,"2022-09-06 19:15:00+03"
3627,"2022-08-28 08:42:00+03"
3628,"2022-09-08 21:10:00+03"
3629,"2022-09-02 19:32:00+03"
3630,"2022-08-28 19:54:00+03"
3631,"2022-09-06 21:52:00+03"
3632,"2022-09-08 11:35:00+03"
3633,"2022-09-02 05:46:00+03"
3634,"2022-09-04 13:22:00+03"
3635,"2022-09-07 18:31:00+03"
3636,"2022-08-28 17:42:00+03"
3637,"2022-09-08 14:01:00+03"
3638,"2022-08-30 18:29:00+03"
3639,"2022-09-04 00:14:00+03"
3640,"2022-08-28 08:58:00+03"
3641,"2022-09-04 16:34:00+03"
3642,"2022-08-28 08:59:00+03"
3643,"2022-09-03 03:50:00+03"
3644,"2022-08-28 09:01:00+03"
3645,"2022-09-07 22:41:00+03"
3646,"2022-09-06 20:32:00+03"
3647,"2022-09-06 23:33:00+03"
3648,"2022-08-29 16:36:00+03"
3649,"2022-08-30 14:02:00+03"
3650,"2022-09-06 08:37:00+03"
3651,"2022-09-08 18:49:00+03"
3652,"2022-08-30 14:08:00+03"
3653,"2022-08-28 18:08:00+03"
3654,"2022-09-05 19:32:00+03"
3655,"2022-09-05 18:24:00+03"
3656,"2022-09-04 20:42:00+03"
3657,"2022-09-05 16:14:00+03"
3658,"2022-09-06 10:05:00+03"
3659,"2022-08-31 10:36:00+03"
3660,"2022-08-28 15:03:00+03"
3661,"2022-09-07 22:30:00+03"
3662,"2022-09-02 08:13:00+03"
3663,"2022-09-03 08:20:00+03"
3664,"2022-08-31 14:48:00+03"
3665,"2022-09-08 16:25:00+03"
3666,"2022-08-28 09:16:00+03"
3667,"2022-09-05 09:57:00+03"
3668,"2022-09-04 19:12:00+03"
3669,"2022-08-31 13:49:00+03"
3670,"2022-08-28 09:20:00+03"
3671,"2022-09-04 23:06:00+03"
3672,"2022-09-01 20:04:00+03"
3673,"2022-09-03 20:44:00+03"
3674,"2022-08-28 09:27:00+03"
3675,"2022-08-29 01:54:00+03"
3676,"2022-09-08 00:48:00+03"
3677,"2022-09-06 16:54:00+03"
3678,"2022-09-07 11:01:00+03"
3679,"2022-09-07 18:41:00+03"
3680,"2022-08-28 19:38:00+03"
3681,"2022-08-31 15:16:00+03"
3682,"2022-09-04 09:32:00+03"
3683,"2022-09-03 15:22:00+03"
3684,"2022-09-03 23:56:00+03"
3685,"2022-09-04 08:36:00+03"
3686,"2022-09-01 16:20:00+03"
3687,"2022-09-06 20:23:00+03"
3688,"2022-08-31 06:54:00+03"
3689,"2022-09-03 09:50:00+03"
3690,"2022-09-08 05:00:00+03"
3691,"2022-09-04 18:10:00+03"
3692,"2022-08-28 19:18:00+03"
3693,"2022-09-05 12:23:00+03"
3694,"2022-09-03 00:17:00+03"
3695,"2022-08-28 19:38:00+03"
3697,"2022-09-06 17:57:00+03"
3698,"2022-08-30 11:42:00+03"
3699,"2022-09-05 15:25:00+03"
3700,"2022-09-07 11:13:00+03"
3701,"2022-09-08 21:58:00+03"
3702,"2022-09-05 21:36:00+03"
3703,"2022-09-07 23:18:00+03"
3704,"2022-09-01 15:45:00+03"
3705,"2022-09-06 15:26:00+03"
3706,"2022-09-07 20:22:00+03"
3707,"2022-09-04 15:01:00+03"
3708,"2022-09-04 23:58:00+03"
3709,"2022-09-08 19:46:00+03"
3710,"2022-09-08 14:27:00+03"
3711,"2022-09-08 19:04:00+03"
3712,"2022-09-03 11:32:00+03"
3713,"2022-09-08 10:47:00+03"
3714,"2022-09-06 12:41:00+03"
3715,"2022-09-05 21:21:00+03"
3716,"2022-08-30 14:16:00+03"
3717,"2022-09-07 20:39:00+03"
3718,"2022-08-31 23:19:00+03"
3719,"2022-09-08 21:36:00+03"
3720,"2022-09-03 19:04:00+03"
3721,"2022-08-28 19:18:00+03"
3722,"2022-09-03 21:31:00+03"
3723,"2022-09-06 16:27:00+03"
3724,"2022-09-04 01:17:00+03"
3725,"2022-09-08 19:47:00+03"
3726,"2022-09-05 07:01:00+03"
3727,"2022-08-28 15:59:00+03"
3728,"2022-09-04 09:42:00+03"
3729,"2022-08-28 10:21:00+03"
3730,"2022-09-03 07:00:00+03"
3731,"2022-08-30 20:46:00+03"
3732,"2022-08-28 10:24:00+03"
3733,"2022-09-06 13:06:00+03"
3734,"2022-08-28 10:25:00+03"
3735,"2022-09-08 23:55:00+03"
3736,"2022-09-07 20:12:00+03"
3737,"2022-09-05 15:49:00+03"
3738,"2022-09-02 10:04:00+03"
3739,"2022-08-29 23:43:00+03"
3740,"2022-09-03 08:16:00+03"
3741,"2022-08-29 07:28:00+03"
3742,"2022-09-04 21:36:00+03"
3743,"2022-09-01 16:06:00+03"
3744,"2022-08-28 10:34:00+03"
3745,"2022-09-02 15:28:00+03"
3746,"2022-09-03 18:59:00+03"
3748,"2022-09-06 19:48:00+03"
3749,"2022-09-04 02:13:00+03"
3750,"2022-08-28 10:36:00+03"
3751,"2022-08-28 14:39:00+03"
3752,"2022-09-06 21:26:00+03"
3753,"2022-09-05 10:33:00+03"
3754,"2022-08-30 11:53:00+03"
3755,"2022-09-01 16:05:00+03"
3756,"2022-09-02 05:22:00+03"
3757,"2022-09-03 13:17:00+03"
3758,"2022-09-05 13:21:00+03"
3759,"2022-09-08 08:14:00+03"
3760,"2022-08-28 10:44:00+03"
3761,"2022-09-03 05:05:00+03"
3762,"2022-08-28 21:38:00+03"
3763,"2022-08-28 10:48:00+03"
3764,"2022-09-02 18:34:00+03"
3765,"2022-09-04 16:12:00+03"
3766,"2022-09-08 07:56:00+03"
3767,"2022-09-06 18:50:00+03"
3768,"2022-08-30 16:09:00+03"
3769,"2022-08-31 14:08:00+03"
3770,"2022-08-28 20:20:00+03"
3771,"2022-08-28 10:52:00+03"
3772,"2022-09-06 22:18:00+03"
3773,"2022-09-01 14:32:00+03"
3774,"2022-08-30 17:39:00+03"
3775,"2022-08-31 15:17:00+03"
3776,"2022-09-06 17:46:00+03"
3777,"2022-08-28 23:17:00+03"
3778,"2022-09-01 18:24:00+03"
3779,"2022-09-04 15:27:00+03"
3780,"2022-08-29 10:14:00+03"
3781,"2022-09-03 15:30:00+03"
3783,"2022-09-07 02:48:00+03"
3784,"2022-09-02 16:41:00+03"
3785,"2022-09-01 02:59:00+03"
3786,"2022-08-28 10:59:00+03"
3787,"2022-09-04 12:51:00+03"
3788,"2022-09-07 21:14:00+03"
3789,"2022-09-01 03:17:00+03"
3790,"2022-09-07 19:19:00+03"
3791,"2022-09-04 02:22:00+03"
3792,"2022-09-04 06:32:00+03"
3793,"2022-09-08 15:06:00+03"
3794,"2022-08-31 12:27:00+03"
3795,"2022-08-28 11:06:00+03"
3796,"2022-08-28 11:06:00+03"
3797,"2022-08-30 11:06:00+03"
3798,"2022-08-31 10:14:00+03"
3799,"2022-09-08 11:44:00+03"
3800,"2022-08-28 11:13:00+03"
3801,"2022-09-07 21:30:00+03"
3802,"2022-09-06 18:49:00+03"
3803,"2022-09-04 09:52:00+03"
3804,"2022-09-05 19:39:00+03"
3805,"2022-09-08 10:19:00+03"
3806,"2022-09-05 15:46:00+03"
3807,"2022-09-05 08:27:00+03"
3808,"2022-09-04 06:35:00+03"
3809,"2022-08-31 03:48:00+03"
3810,"2022-09-05 15:00:00+03"
3811,"2022-08-30 02:48:00+03"
3812,"2022-08-30 12:24:00+03"
3813,"2022-09-06 12:11:00+03"
3814,"2022-08-31 19:56:00+03"
3815,"2022-09-07 22:20:00+03"
3816,"2022-09-07 13:03:00+03"
3817,"2022-08-28 16:09:00+03"
3818,"2022-09-01 23:59:00+03"
3819,"2022-09-04 15:18:00+03"
3820,"2022-09-01 18:17:00+03"
3821,"2022-09-07 13:08:00+03"
3822,"2022-09-08 05:28:00+03"
3823,"2022-09-06 22:09:00+03"
3824,"2022-09-05 08:22:00+03"
3825,"2022-09-04 20:31:00+03"
3826,"2022-09-05 21:38:00+03"
3827,"2022-09-01 20:47:00+03"
3828,"2022-08-28 11:43:00+03"
3829,"2022-09-08 09:43:00+03"
3830,"2022-08-28 11:44:00+03"
3831,"2022-08-28 23:27:00+03"
3832,"2022-09-02 00:13:00+03"
